model,family,params_b,task,level,n_items,rho,ceiling,share,mass_median
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_30subjs_list4,discourse,100,0.8848,0.942,0.9393,0.9957
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_causality_list1,discourse,100,0.8786,0.935,0.9397,0.9894
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_causality_list2,discourse,100,0.867,0.952,0.9107,0.9897
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_causality_list3,discourse,100,0.8492,0.933,0.9102,0.9911
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_causality_list4,discourse,100,0.8312,0.955,0.8703,0.9855
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_changed_0428,discourse,48,0.8356,0.953,0.8768,0.9938
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_coherence_list1,discourse,100,0.8938,0.943,0.9479,0.9875
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_coherence_list2,discourse,100,0.8707,0.936,0.9303,0.9871
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_coherence_list3,discourse,100,0.8605,0.95,0.9058,0.9876
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_coherence_list4,discourse,100,0.8431,0.933,0.9037,0.9899
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_imagability_pairs_list1,sentence_semantics,100,0.6563,0.917,0.7157,0.989
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_imagability_pairs_list2,sentence_semantics,100,0.6624,0.946,0.7002,0.9897
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_imagability_singles_list1,sentence_semantics,100,0.7586,0.938,0.8087,0.9972
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_imagability_singles_list2,sentence_semantics,100,0.7784,0.954,0.8159,0.9975
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_imagability_singles_list3,sentence_semantics,100,0.6667,0.931,0.7162,0.9973
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_imagability_singles_list4,sentence_semantics,100,0.6867,0.948,0.7244,0.9974
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_mentalizing_pairs_list1,sentence_semantics,100,0.7086,0.928,0.7636,0.9987
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_mentalizing_pairs_list2,sentence_semantics,100,0.7182,0.931,0.7715,0.9989
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_mentalizing_singles_list1,sentence_semantics,100,0.507,0.935,0.5423,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_mentalizing_singles_list2,sentence_semantics,100,0.6328,0.925,0.6841,0.9985
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_mentalizing_singles_list3,sentence_semantics,100,0.5503,0.909,0.6054,0.9987
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_mentalizing_singles_list4,sentence_semantics,100,0.7577,0.952,0.7959,0.9986
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_physics_pairs_list1,sentence_semantics,100,0.7164,0.957,0.7486,0.999
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_physics_pairs_list2,sentence_semantics,100,0.7825,0.951,0.8228,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_physics_singles_list1,sentence_semantics,100,0.8145,0.943,0.8637,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_physics_singles_list2,sentence_semantics,100,0.7364,0.952,0.7735,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_physics_singles_list3,sentence_semantics,100,0.7732,0.941,0.8217,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_physics_singles_list4,sentence_semantics,100,0.8308,0.942,0.8819,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_scenes_pairs_list1,sentence_semantics,100,0.8492,0.944,0.8996,0.9991
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_scenes_pairs_list2,sentence_semantics,100,0.8739,0.95,0.9199,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_scenes_singles_list1,sentence_semantics,100,0.8657,0.944,0.917,0.9995
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_scenes_singles_list2,sentence_semantics,100,0.8783,0.949,0.9255,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_scenes_singles_list3,sentence_semantics,100,0.8386,0.966,0.8682,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,discourse_scenes_singles_list4,sentence_semantics,100,0.8603,0.964,0.8925,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,diveica2023_socialness,lexical_semantics,1000,0.8357,0.883,0.9465,0.9546
Yi-1.5-34B-Chat,Yi 1.5,34.4,ecog_sentences_imaginability_jan_8_2014,sentence_semantics,120,0.4405,0.833,0.5288,0.9998
Yi-1.5-34B-Chat,Yi 1.5,34.4,ecog_sentences_naturalness_jan_8_2014_2,sentence_semantics,120,0.5184,0.727,0.713,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,edwards2024_spelling_to_pronunciation_transparency,subword,1000,0.4719,0.826,0.5713,0.9938
Yi-1.5-34B-Chat,Yi 1.5,34.4,erp_norming_error_detection_june_2013_4,syntax,323,-0.7009,0.841,-0.8334,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,erp_sentence_naturalness_survey_june_2013_2,syntax,483,0.8713,0.922,0.945,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,eunice_disfluency_2_nov_17_2011,syntax,190,0.5742,0.832,0.6901,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,eunice_disfluency_nov_15_2011,syntax,468,0.5444,0.807,0.6747,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,european_portuguese_rc,syntax,174,0.6725,0.84,0.8006,0.9999
Yi-1.5-34B-Chat,Yi 1.5,34.4,european_portuguese_wh,syntax,174,0.5591,0.893,0.626,0.9998
Yi-1.5-34B-Chat,Yi 1.5,34.4,extension,syntax,138,0.7836,0.872,0.8986,0.999
Yi-1.5-34B-Chat,Yi 1.5,34.4,gabriel_rc,syntax,174,0.6377,0.818,0.7796,0.9999
Yi-1.5-34B-Chat,Yi 1.5,34.4,gabriel_wh,syntax,174,0.5821,0.902,0.6453,0.9997
Yi-1.5-34B-Chat,Yi 1.5,34.4,giurgea2025_motivation,lexical_semantics,1000,0.6559,0.856,0.7662,0.9805
Yi-1.5-34B-Chat,Yi 1.5,34.4,huang_response_set1a,syntax,288,0.6025,0.966,0.6237,0.9981
Yi-1.5-34B-Chat,Yi 1.5,34.4,huang_response_set1b,syntax,288,0.6303,0.964,0.6539,0.9984
Yi-1.5-34B-Chat,Yi 1.5,34.4,huang_response_set2a,syntax,288,0.7218,0.97,0.7442,0.9981
Yi-1.5-34B-Chat,Yi 1.5,34.4,huang_response_set2a_declaratives,syntax,288,0.7277,0.97,0.7502,0.999
Yi-1.5-34B-Chat,Yi 1.5,34.4,huang_response_set2b,syntax,288,0.7507,0.97,0.7739,0.9981
Yi-1.5-34B-Chat,Yi 1.5,34.4,huang_response_set2b_declaratives,syntax,288,0.724,0.974,0.7433,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,imperative_control_iad_gs_may_16_2011_purple_puppy,pragmatics,96,0.2664,0.86,0.3098,0.9997
Yi-1.5-34B-Chat,Yi 1.5,34.4,isac_sentence_naturalness_survey_feb_2011_64_items_survey_code_giant_c,syntax,256,0.7655,0.885,0.8649,0.9972
Yi-1.5-34B-Chat,Yi 1.5,34.4,islands_acceptability_expt_2_dec_2_2012,syntax,480,0.728,0.874,0.833,0.9987
Yi-1.5-34B-Chat,Yi 1.5,34.4,italian_dative_v2,discourse,192,0.2029,0.604,0.3359,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,italian_locative_v7,discourse,192,0.2868,0.66,0.4346,0.9995
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_auditory,lexical_semantics,1000,0.3815,0.831,0.4591,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_foot_leg,lexical_semantics,1000,0.41,0.729,0.5624,0.9991
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_gustatory,lexical_semantics,1000,0.2948,0.545,0.5409,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_hand_arm,lexical_semantics,1000,0.241,0.783,0.3077,0.9975
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_haptic,lexical_semantics,1000,0.3408,0.808,0.4217,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_head,lexical_semantics,1000,0.4411,0.57,0.7739,0.9984
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_interoceptive,lexical_semantics,1000,0.572,0.778,0.7352,0.9995
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_mouth,lexical_semantics,1000,0.4389,0.777,0.5648,0.9982
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_olfactory,lexical_semantics,1000,0.3046,0.622,0.4897,0.999
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_torso,lexical_semantics,1000,0.2949,0.675,0.4369,0.9976
Yi-1.5-34B-Chat,Yi 1.5,34.4,lancaster2020_visual,lexical_semantics,1000,0.3856,0.767,0.5027,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,lauren_sentence_naturalness_survey_expt3_nov_17_2011,syntax,460,0.608,0.633,0.9604,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,lauren_sentence_naturalness_survey_expt_2_nov_15_2011,syntax,252,0.6547,0.712,0.9195,0.9984
Yi-1.5-34B-Chat,Yi 1.5,34.4,lauren_sentence_naturalness_survey_oct_14_2011,syntax,360,0.6622,0.703,0.9419,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,lexical_frame_adjectives_likert_set1,syntax,384,0.7782,0.83,0.9376,0.9981
Yi-1.5-34B-Chat,Yi 1.5,34.4,lexical_frame_adjectives_likert_set2,syntax,384,0.7127,0.744,0.958,0.9982
Yi-1.5-34B-Chat,Yi 1.5,34.4,lexical_frame_adjectives_likert_set3,syntax,384,0.7644,0.873,0.8756,0.998
Yi-1.5-34B-Chat,Yi 1.5,34.4,locative_topicalization_survey,discourse,229,0.7158,0.777,0.9212,0.9961
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_arousal_mar_2013,lexical_semantics,1000,0.6172,0.883,0.6989,0.9987
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_arousal_mar_2013_end_2,lexical_semantics,242,0.6777,0.85,0.7972,0.9986
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_arousal_mar_2014,lexical_semantics,1000,0.6739,0.863,0.7809,0.9982
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_arousal_mar_2014_end_1,lexical_semantics,242,0.6367,0.886,0.7187,0.9982
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_concreteness_mar_2013,lexical_semantics,1000,0.5353,0.956,0.56,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_concreteness_mar_2013_end_1,lexical_semantics,242,0.6549,0.959,0.6828,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_concreteness_mar_2014,lexical_semantics,1000,0.6874,0.952,0.7221,0.9982
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_concreteness_mar_2014_end_1,lexical_semantics,242,0.7853,0.955,0.8223,0.9982
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_imageability_mar_2013,lexical_semantics,1000,0.7521,0.961,0.7826,0.9997
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_imageability_mar_2013_end_1,lexical_semantics,242,0.7777,0.963,0.8075,0.9997
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_imageability_mar_2014,lexical_semantics,1000,0.674,0.948,0.711,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_imageability_mar_2014_end_1,lexical_semantics,242,0.699,0.964,0.7251,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_valence_mar_2013,lexical_semantics,1000,0.5881,0.948,0.6204,0.9991
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_valence_mar_2013_end_1,lexical_semantics,242,0.8283,0.966,0.8575,0.9991
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_valence_mar_2014,lexical_semantics,1000,0.8156,0.961,0.8487,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,massive_mem_valence_mar_2014_end_1,lexical_semantics,242,0.8496,0.959,0.8859,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,melissa_short_naturalness_test,sentence_semantics,24,0.9019,0.968,0.9318,0.9998
Yi-1.5-34B-Chat,Yi 1.5,34.4,missing_vp_extension_0501_final,syntax,72,0.422,0.741,0.5695,0.9895
Yi-1.5-34B-Chat,Yi 1.5,34.4,missing_vp_extension,syntax,80,0.4953,0.881,0.5622,0.9974
Yi-1.5-34B-Chat,Yi 1.5,34.4,missing_vp_rereplication,syntax,72,0.5635,0.707,0.7971,0.9972
Yi-1.5-34B-Chat,Yi 1.5,34.4,mk_grammaticality_study_7_20,syntax,1000,0.3067,0.876,0.3501,0.9995
Yi-1.5-34B-Chat,Yi 1.5,34.4,muraki2023_concreteness,lexical_semantics,1000,0.3548,0.829,0.4279,0.9999
Yi-1.5-34B-Chat,Yi 1.5,34.4,noisy_channel_acceptability_1_sept_2013_1,syntax,496,0.8573,0.921,0.9308,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,noisy_channel_acceptability_2_sept_2013,syntax,380,0.8784,0.965,0.9102,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,noisy_rc_norming_oct19,sentence_semantics,128,0.6064,0.838,0.7237,0.9999
Yi-1.5-34B-Chat,Yi 1.5,34.4,of_acceptability_2,syntax,88,0.7525,0.951,0.7913,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,orange_camel_sentence_naturalness_survey_nov_2010,discourse,144,0.7277,0.861,0.8452,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,orc_lauren_sentence_naturalness_survey_july_2012,syntax,192,0.8713,0.948,0.9191,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,p_p_sentence_naturalness_survey_aug_2010,syntax,252,0.5,0.859,0.5821,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,p_p_sentence_naturalness_survey_dec_2009,syntax,324,0.739,0.95,0.7779,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,p_p_sentence_naturalness_survey_feb,syntax,614,0.5363,0.664,0.8077,0.9995
Yi-1.5-34B-Chat,Yi 1.5,34.4,p_p_sentence_naturalness_survey_june_2013_v3,syntax,242,0.588,0.928,0.6337,0.9979
Yi-1.5-34B-Chat,Yi 1.5,34.4,paris_judgments_3_dec_2012,syntax,477,0.6558,0.845,0.7761,0.999
Yi-1.5-34B-Chat,Yi 1.5,34.4,pascal_1_dec_2012,syntax,544,0.222,0.066,3.3637,0.9998
Yi-1.5-34B-Chat,Yi 1.5,34.4,presup_survey_1_acd_july_2012,pragmatics,240,0.0248,0.83,0.0299,0.9958
Yi-1.5-34B-Chat,Yi 1.5,34.4,presup_survey_2_acd_july_2012,pragmatics,240,-0.2482,0.665,-0.3732,0.9957
Yi-1.5-34B-Chat,Yi 1.5,34.4,pronouns_following_verbs,pragmatics,44,0.4807,0.706,0.6808,0.9835
Yi-1.5-34B-Chat,Yi 1.5,34.4,pronouns_following_verbs_an,pragmatics,44,0.1023,0.663,0.1543,0.9818
Yi-1.5-34B-Chat,Yi 1.5,34.4,pronouns_following_verbs_ce,pragmatics,44,0.4038,0.708,0.5704,0.9847
Yi-1.5-34B-Chat,Yi 1.5,34.4,pronouns_following_verbs_sm,pragmatics,44,0.0772,0.443,0.1742,0.9892
Yi-1.5-34B-Chat,Yi 1.5,34.4,pronouns_following_verbs_so,pragmatics,44,-0.1231,0.509,-0.2418,0.9851
Yi-1.5-34B-Chat,Yi 1.5,34.4,pronouns_following_verbs_ve,pragmatics,45,0.1929,0.567,0.3403,0.9859
Yi-1.5-34B-Chat,Yi 1.5,34.4,quant_syn_april_13_2012_90_sentences_with_a_question_and_a_rating_code,syntax,184,0.8304,0.91,0.9125,0.998
Yi-1.5-34B-Chat,Yi 1.5,34.4,quant_syn_april_14_2012_48_sentences_with_a_question_and_a_rating_code,syntax,168,0.7865,0.96,0.8192,0.9971
Yi-1.5-34B-Chat,Yi 1.5,34.4,quant_syn_april_16_2012_36_sentences_with_a_question_and_a_rating_code,syntax,126,0.8037,0.965,0.8329,0.9959
Yi-1.5-34B-Chat,Yi 1.5,34.4,quantifier_naturalness_survey_june_4_2010,syntax,192,0.6534,0.639,1.0226,0.9998
Yi-1.5-34B-Chat,Yi 1.5,34.4,quantitative_syntax_survey,syntax,129,0.5564,0.852,0.653,0.9991
Yi-1.5-34B-Chat,Yi 1.5,34.4,rating_english_sentences,syntax,240,0.7999,0.899,0.8898,0.999
Yi-1.5-34B-Chat,Yi 1.5,34.4,reasoning_and_language_tasks_survey_code_talkative_pigeon,syntax,72,0.6144,0.941,0.6529,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,relative_clause_displacements_in_english_sentences,syntax,180,0.558,0.501,1.1137,0.9995
Yi-1.5-34B-Chat,Yi 1.5,34.4,relative_clause_displacements_in_english_sentences_with_fill,syntax,93,0.6383,0.846,0.7545,0.9995
Yi-1.5-34B-Chat,Yi 1.5,34.4,replication_study_9_59,discourse,185,0.5583,0.363,1.5381,0.9976
Yi-1.5-34B-Chat,Yi 1.5,34.4,richard_islands_acceptability_expt_1_april_25_2013_3,syntax,144,0.6561,0.819,0.8011,0.9975
Yi-1.5-34B-Chat,Yi 1.5,34.4,richard_islands_acceptability_expt_2_april_26_2013,syntax,228,0.8846,0.92,0.9616,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,richard_islands_acceptability_expt_4_april_26_2013_1,syntax,100,0.898,0.931,0.9646,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,richard_islands_acceptability_expt_5_april_27_2013_1,syntax,132,0.5653,0.619,0.9132,0.9971
Yi-1.5-34B-Chat,Yi 1.5,34.4,richard_islands_acceptability_expt_6_april_28_2013_while_whq_decl,syntax,100,0.8829,0.965,0.9149,0.9986
Yi-1.5-34B-Chat,Yi 1.5,34.4,russian_freezing,syntax,180,0.342,0.898,0.3809,0.9816
Yi-1.5-34B-Chat,Yi 1.5,34.4,semantics1_finalproject,sentence_semantics,96,0.8698,0.972,0.8948,0.9987
Yi-1.5-34B-Chat,Yi 1.5,34.4,semantics2_finalproject,sentence_semantics,96,0.7754,0.986,0.7864,0.9969
Yi-1.5-34B-Chat,Yi 1.5,34.4,semantics3_final_project,pragmatics,96,0.5036,0.974,0.517,0.9862
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_completions_and_islands_acceptability_expt_1_nov_13_2012,syntax,112,0.8157,0.969,0.8418,0.9991
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_isac_survey_feb_2011,syntax,304,0.7741,0.836,0.926,0.9976
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_acd_ratings_hackl_expt_7_oct_25_2012_1,syntax,176,0.6218,0.886,0.7018,0.9985
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_acd_ratings_hackl_replic_expt_1_july_14_20,syntax,480,0.717,0.864,0.8299,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_acd_ratings_v4_july_13_2012,syntax,176,0.6897,0.748,0.922,0.9989
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_acd_v1_jan_2012,discourse,128,0.1161,0.299,0.3882,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_acd_v6_oct_25_2012,discourse,128,0.2079,0.602,0.3453,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_denise_jan_12_2011_survey_code_pig_the_pig,syntax,200,0.8684,0.986,0.8807,0.9967
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_denise_sept_8_2010_survey_code_pig_the_pig,syntax,224,0.829,0.972,0.8529,0.9965
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_feb_16_1_2012_60_items_code_shy_armadillo,syntax,120,0.589,0.912,0.6458,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_gs_dec_2009,pragmatics,122,0.6553,0.882,0.743,0.9997
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_gs_jan_2010,pragmatics,133,0.6947,0.906,0.7668,0.9995
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_gs_jan_23_2010,pragmatics,216,0.6385,0.942,0.6778,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_gs_may_11_2011_purple_puppy,pragmatics,72,0.5011,0.873,0.574,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_jk_april_4_2010,discourse,96,0.3975,0.886,0.4487,0.9998
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_jk_april_4_expt_3_2010,discourse,96,0.4717,0.83,0.5683,0.9999
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_jk_april_9_expt_4_2010,discourse,96,0.4163,0.831,0.5009,0.9999
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_jk_june_24_2010_v2,discourse,176,0.4213,0.787,0.5354,0.9998
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_jk_mar_2010,discourse,96,0.3519,0.88,0.3999,0.9999
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_jkm_dec_2009,discourse,128,0.0788,0.18,0.438,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_jkm_jan_2012,discourse,128,0.0492,0.266,0.1849,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_lb_dec_2009,discourse,108,0.6215,0.832,0.747,0.9995
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_lb_feb_20_2010_v2,discourse,79,0.6547,0.951,0.6884,0.999
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_lb_jan_2011,discourse,519,0.5886,0.886,0.6643,0.999
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_lb_jan_2011_v2,discourse,519,0.3838,0.689,0.5571,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_lb_jan_2011_v3,discourse,519,0.5443,0.886,0.6144,0.999
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_lb_mar_2010_2,discourse,241,0.6707,0.935,0.7173,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_lb_mar_2010,discourse,123,0.6423,0.951,0.6754,0.9994
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_lb_may_2010,discourse,148,0.6637,0.953,0.6964,0.9991
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_lb_prelim_oct_2010,discourse,402,0.6349,0.882,0.7198,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_rw_dec_2009,discourse,180,0.6883,0.825,0.8343,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_for_rw_jan_2010,discourse,480,0.6096,0.872,0.6991,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_laura_mar_17_2012_92_items_code_lazy_cater,sentence_semantics,368,0.8121,0.883,0.9197,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_laura_mar_17_2012_96_items_code_lazy_cater,sentence_semantics,384,0.789,0.883,0.8935,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_may_4_2011_36_items_code_anxious_bat,syntax,84,0.711,0.757,0.9392,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,sentence_naturalness_survey_nat_aug_28_2010_survey_code_downtown,syntax,270,0.7568,0.956,0.7916,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,short_acceptability_feb_6_2014,syntax,128,0.7272,0.907,0.8018,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,susan_canonicity_rerunning_2,syntax,52,0.7525,0.95,0.7921,0.9993
Yi-1.5-34B-Chat,Yi 1.5,34.4,topicalization_e1,syntax,77,0.8202,0.942,0.8707,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,verb_causality_study_semantics_ratings_mk_april_2010,lexical_semantics,188,0.5555,0.972,0.5715,0.9996
Yi-1.5-34B-Chat,Yi 1.5,34.4,verb_causality_study_syntax_ratings_mk_april_2010,syntax,653,0.3015,0.633,0.4762,0.9991
Yi-1.5-34B-Chat,Yi 1.5,34.4,wm2_wm5_9_59_sentence_naturalness_survey_april_2011,syntax,219,0.778,0.839,0.9273,0.9988
Yi-1.5-34B-Chat,Yi 1.5,34.4,word3_b_word_naturalness_survey_may_4_2011_160_items_code_sleepy_bear,subword,158,0.7222,0.937,0.7708,0.9992
Yi-1.5-34B-Chat,Yi 1.5,34.4,word3_word_naturalness_survey_may_1_2011_45_items_code_nosy_badger,subword,45,0.5777,0.948,0.6094,0.9988
Yi-1.5-6B-Chat,Yi 1.5,6.1,50_sentences_noisy_channel_may_25_2011,pragmatics,208,-0.1372,0.555,-0.2472,0.8119
Yi-1.5-6B-Chat,Yi 1.5,6.1,50_sentences_with_2_comp_qs_plus_rating_mar_11_2011,sentence_semantics,208,0.4966,0.588,0.8445,0.9033
Yi-1.5-6B-Chat,Yi 1.5,6.1,acceptability_extension_959_v5,syntax,566,0.6143,0.797,0.7708,0.9599
Yi-1.5-6B-Chat,Yi 1.5,6.1,acceptability_judgments_kang,syntax,136,0.5681,0.974,0.5833,0.9974
Yi-1.5-6B-Chat,Yi 1.5,6.1,acceptability_replication_959,syntax,288,0.7767,0.964,0.8057,0.9259
Yi-1.5-6B-Chat,Yi 1.5,6.1,acd_context_polly_1_nov_23_2012,discourse,310,0.0935,0.462,0.2024,0.9978
Yi-1.5-6B-Chat,Yi 1.5,6.1,acd_no_context_polly_1_nov_23_2012,syntax,213,0.5891,0.838,0.703,0.9935
Yi-1.5-6B-Chat,Yi 1.5,6.1,acd_project_also_3_nov_24_2012_2,syntax,128,0.615,0.874,0.7036,0.9935
Yi-1.5-6B-Chat,Yi 1.5,6.1,acd_project_expt_23_also_nov_16_2012,syntax,600,0.5617,0.825,0.6809,0.9964
Yi-1.5-6B-Chat,Yi 1.5,6.1,acd_project_expt_24_same_diff_verbs_nov_16_2012,syntax,472,0.5025,0.89,0.5646,0.9963
Yi-1.5-6B-Chat,Yi 1.5,6.1,acd_project_expt_31_same_diff_verbs_nov_16_2012_1,syntax,176,0.4898,0.755,0.6488,0.9972
Yi-1.5-6B-Chat,Yi 1.5,6.1,acd_project_expt_42_also_verbs_nov_29_2012_1,syntax,176,0.4526,0.63,0.7184,0.9949
